o,percentGood
http://dbpedia.org/resource/Political_Film_Society_Award_for_Peace,0
http://dbpedia.org/resource/National_Film_Award_(India),0
http://dbpedia.org/resource/Academy_of_Canadian_Cinema_and_Television_Award_for_Best_Performance_by_an_Actress_in_a_Supporting_Role,0
http://dbpedia.org/resource/Best_Director_Award_(Shanghai_International_Film_Festival),0
http://dbpedia.org/resource/33rd_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/60th_National_Film_Awards,0
http://dbpedia.org/resource/Dove_Award,0
http://dbpedia.org/resource/Star_Screen_Award_Jodi_No._1,0
http://dbpedia.org/resource/16th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/IIFA_Award_for_Best_Female_Playback,0
http://dbpedia.org/resource/Razzie_Award_for_Worst_Screen_Couple,0
http://dbpedia.org/resource/2011_Scream_Awards,0
http://dbpedia.org/resource/Star_Screen_Award_for_Best_Actress,0
http://dbpedia.org/resource/File:Madonna_@_69th_Annual_Golden_Globes_Awards_01_cropped.jpg,0
http://dbpedia.org/resource/Ivor_Novello_Awards,0
http://dbpedia.org/resource/25th_British_Academy_Film_Awards,0
http://dbpedia.org/resource/Screen_Award_for_Best_Supporting_Actress,0
http://dbpedia.org/resource/Filmfare_Award_for_Best_Movie,0
http://dbpedia.org/resource/2004_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/AVN_Award,0
http://dbpedia.org/resource/Template:National_Film_Award_Best_Animated_Film,0
http://dbpedia.org/resource/Open_Palm_Award,0
http://dbpedia.org/resource/Template:Saturn_Award_for_Best_Fantasy_Film_1973%E2%80%931990,0
http://dbpedia.org/resource/17th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/40th_Annual_Grammy_Awards,0
http://dbpedia.org/resource/Filmfare_Award_for_Best_Actress,0
http://dbpedia.org/resource/Star_Screen_Award_Best_Actor,0
http://dbpedia.org/resource/20th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/2005_MTV_Movie_Awards,0
http://dbpedia.org/resource/12th_ALMA_Awards,0
http://dbpedia.org/resource/Razzie_Award_for_Worst_Supporting_Actor,0
http://dbpedia.org/resource/Daytime_Emmy_Award,0
http://dbpedia.org/resource/1991_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/1st_Canadian_Screen_Awards,0
http://dbpedia.org/resource/Razzie_Award_for_Worst_Actor,0
http://dbpedia.org/resource/1996_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/9th_Independent_Spirit_Awards,0
http://dbpedia.org/resource/Star_Screen_Award_for_Best_Supporting_Actress,0
http://dbpedia.org/resource/AwardsDaily,0
http://dbpedia.org/resource/Filmfare_Best_Actress_Award,0
http://dbpedia.org/resource/IIFA_Award_for_Best_Supporting_Actor,0
http://dbpedia.org/resource/12th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/Matri_Shree_Media_Award,0
http://dbpedia.org/resource/Anne_Thompson_(film_critic),0
http://dbpedia.org/resource/IIFA_Best_Story_Award,0
http://dbpedia.org/resource/Ivor_Novello_Award,0
http://dbpedia.org/resource/2001_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/Political_Film_Society_Award_for_Expos%C3%A9,0
http://dbpedia.org/resource/29th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/Telly_Awards,0
http://dbpedia.org/resource/Myx_Music_Award,0
http://dbpedia.org/resource/IIFA_Best_Supporting_Actor_Award,0
http://dbpedia.org/resource/National_Film_Awards,0
http://dbpedia.org/resource/Grammy_Award_for_Best_Hard_Rock_Performance,0
http://dbpedia.org/resource/Visual_Effects_Society_Awards,0
http://dbpedia.org/resource/2008_Teen_Choice_Awards,0
http://dbpedia.org/resource/19th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/2008_Kids'_Choice_Awards,0
http://dbpedia.org/resource/NAACP_Image_Award_for_Outstanding_Actress_in_a_Motion_Picture,0
http://dbpedia.org/resource/Filmfare_Award_for_Best_Supporting_Actress,0
http://dbpedia.org/resource/Category:Telly_Awards,0
http://dbpedia.org/resource/List_of_submissions_to_the_47th_Academy_Awards_for_Best_Foreign_Language_Film,0
http://dbpedia.org/resource/Template:Golden_Raspberry_Award_for_Worst_Picture,0
http://dbpedia.org/resource/28th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/The_Golden_Turkey_Awards,0
http://dbpedia.org/resource/40th_Grammy_Awards,0
http://dbpedia.org/resource/2002_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/Genie_Award_for_Best_Performance_by_an_Actress_in_a_Supporting_Role,0
http://dbpedia.org/resource/Template:National_Film_Award_Best_Feature_Film_Hindi,0
http://dbpedia.org/resource/Razzie_Award_for_Worst_Director,0
http://dbpedia.org/resource/National_Film_Award_for_Best_Animated_Film,0
http://dbpedia.org/resource/28th_Saturn_Awards,0
http://dbpedia.org/resource/CAMIE_Award,0
http://dbpedia.org/resource/Academy_of_Canadian_Cinema_and_Television_Award_for_Best_Achievement_in_Sound_Editing,0
http://dbpedia.org/resource/2012_Kids'_Choice_Awards,0
http://dbpedia.org/resource/IIFA_Award_for_Best_Supporting_Actress,0
http://dbpedia.org/class/yago/FilmsFeaturingABestActorNationalAwardWinningPerformance,0
http://dbpedia.org/resource/Category:Films_featuring_a_Best_Supporting_Actress_National_Film_Award_winning_performance,0
http://dbpedia.org/resource/Stardust_Star_of_the_Year_Award_-_Male,0
http://dbpedia.org/resource/Stardust_Award_for_Star_of_the_Year_%E2%80%93_Female,0
http://dbpedia.org/resource/2012_Teen_Choice_Awards,0
http://dbpedia.org/resource/Golden_Reel_Award_(Canada),0
http://dbpedia.org/resource/National_Film_Award_for_Best_Actor,0
http://dbpedia.org/resource/10th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/32nd_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/Razzie_Award_for_Worst_Picture,0
http://dbpedia.org/resource/29th_Saturn_Awards,0
http://dbpedia.org/resource/Screen_Award_for_Best_Child_Artist,0
http://dbpedia.org/resource/Razzie_Award_for_Worst_Supporting_Actress,0
http://dbpedia.org/resource/MYX_Music_Awards,0
http://dbpedia.org/resource/Screen_Award_for_Jodi_No._1,0
http://dbpedia.org/resource/14th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/Redbox_Movie_Awards,0
http://dbpedia.org/resource/2003_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/2009_MTV_Movie_Awards,0
http://dbpedia.org/resource/Star_Screen_Award_for_Best_Child_Artist,0
http://dbpedia.org/resource/IIFA_Award_for_Best_Actress,0
http://dbpedia.org/resource/Golden_Raspberry_Award_for_Worst_Original_Song,0
http://dbpedia.org/resource/IIFA_Best_Female_Playback_Award,0
http://dbpedia.org/resource/Razzie_Award_for_Worst_Actress,0
http://dbpedia.org/resource/List_of_Swiss_submissions_for_the_Academy_Award_for_Best_Foreign_Language_Film,0
http://dbpedia.org/resource/ASCAP_Award,0
http://dbpedia.org/resource/GMA_Dove_Award,0
http://dbpedia.org/resource/2006_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/Stardust_Star_of_the_Year_Award_-_Female,0
http://dbpedia.org/resource/NCA_Award_for_Best_Musical_Production,0
http://dbpedia.org/resource/24th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/2nd_AACTA_Awards,0
http://dbpedia.org/resource/National_Film_Award_for_Best_Feature_Film_in_Hindi,0
http://dbpedia.org/resource/2013_People's_Choice_Awards,0
http://dbpedia.org/resource/Template:Razzie_Award_for_Worst_Picture,0
http://dbpedia.org/resource/Teen_Choice_Award,0
http://dbpedia.org/resource/27th_Genie_Awards,0
http://dbpedia.org/resource/Stardust_Awards,0
http://dbpedia.org/resource/National_Film_Award_for_Best_Supporting_Actress,0
http://dbpedia.org/resource/IIFA_Best_Supporting_Actress_Award,0
http://dbpedia.org/resource/26th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/Political_Film_Society_Award_for_Human_Rights,0
http://dbpedia.org/resource/Stardust_Award_for_Star_of_the_Year_%E2%80%93_Male,0
http://dbpedia.org/resource/11th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/2007_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/MTV_Movie_Award_for_Best_Comedic_Performance,0
http://dbpedia.org/resource/56th_National_Film_Awards,0
http://dbpedia.org/resource/21st_Golden_Raspberry_Awards,0
http://www.hollywoodreporter.com/hr/awards_festivals/cannes/reviews/article_display.jsp?JSESSIONID=JSgGLdpJs2sMsh9QkS02fw1XxbbHvdzsRP2SMGtz6Rg3Q8Cklrnt!-228458968&&rid=11095,0
http://www.teddyaward.tv/2006/index2.asp?KategorieID=1025&InhaltID=1742,0
http://dbpedia.org/resource/31st_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/Golden_Raspberry_Award_for_Worst_Screen_Couple,0
http://dbpedia.org/resource/40th_People's_Choice_Awards,0
http://dbpedia.org/resource/Golden_Turkey_Award,0
http://dbpedia.org/resource/1st_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/Golden_Raspberry_Award_for_Worst_Actress,0
http://dbpedia.org/resource/Houston_Film_Critics_Society_Awards_2010,0
http://dbpedia.org/resource/National_Film_Award_for_Best_Make-up_Artist,0
http://dbpedia.org/resource/18th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/Golden_Raspberry_Award_for_Worst_Screenplay,0
http://dbpedia.org/resource/30th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/Apsara_Film_&_Television_Producers_Guild_Awards,0
http://dbpedia.org/resource/Template:Goya_Award_for_Best_Animated_Film,0
http://dbpedia.org/resource/Golden_Raspberry_Award_for_Worst_Screen_Combo,0
http://dbpedia.org/resource/Golden_Raspberry_Award_for_Worst_Supporting_Actress,0
http://dbpedia.org/resource/Razzie_Award_for_Worst_Screenplay,0
"http://dbpedia.org/resource/Razzie_Award_for_Worst_Prequel,_Remake,_Rip-off_or_Sequel",0
http://dbpedia.org/resource/Genie_Award_for_Best_Achievement_in_Sound_Editing,0
http://dbpedia.org/resource/IIFA_Best_Actress_Award,0
http://dbpedia.org/resource/IIFA_Award_for_Best_Story,0
http://dbpedia.org/resource/Template:Golden_Raspberry_Award_for_Worst_Screenplay_2001%E2%80%932020,0
http://dbpedia.org/resource/55th_Filmfare_Awards,0
http://dbpedia.org/resource/Star_Guild_Awards,0
http://dbpedia.org/resource/Category:Best_Animated_Film_Goya_Award_winners,0
http://dbpedia.org/resource/Template:Golden_Raspberry_Award_for_Worst_Screenplay_1980%E2%80%932000,0
http://dbpedia.org/resource/Golden_Raspberry_Award_for_Worst_New_Star,0
http://dbpedia.org/resource/Telly_Award,0
http://dbpedia.org/resource/25th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/Film_critics,0
http://dbpedia.org/resource/Golden_Raspberry_Award_for_Worst_Supporting_Actor,0
http://dbpedia.org/resource/Golden_Raspberry_Award_for_Worst_Screen_Couple/Ensemble,0
http://dbpedia.org/resource/Razzie_Awards,0
http://dbpedia.org/resource/25th_Genie_Awards,0
http://dbpedia.org/resource/Category:Worst_Picture_Golden_Raspberry_Award_winners,0
http://dbpedia.org/resource/23rd_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/Golden_Raspberry_Award_for_Worst_Picture,0
http://dbpedia.org/resource/27th_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/MTV_Movie_Awards_1995,0
http://dbpedia.org/resource/Golden_Raspberry_Award_for_Worst_Director,0
http://dbpedia.org/resource/22nd_Golden_Raspberry_Awards,0
http://dbpedia.org/resource/International_Indian_Film_Academy_Awards,0
http://dbpedia.org/resource/Golden_Raspberry_Award_for_Worst_Actor,0
